ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global"
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>Supports digestive, immune, respiratory, and colon health</li>
\n 	<li>Contains 43 live probiotic strains</li>
\n 	<li>Acid-resistant DRcaps<sup>®</sup> vegetable capsules</li>
\n 	<li>Shelf-stable,desiccant-lined bottle</li>
\n 	<li>Non-GMO and allergen-free</li>
\n</ul>
\n&nbsp;
\n
\n&nbsp;
\n
\nProBioCare<sup>®</sup> Probiotic for Men delivers 100 billion CFUs of live, active cultures scientifically selected to support men's health. This probiotic features 43 live strains that will nurture a diverse microbiome to support your digestive, immune, respiratory, and colon health.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\nEach targeted, allergen-free capsule is acid-resistant to ensure these probiotics survive the harsh, acidic environment of your stomach.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<b>Frequently Asked Questions</b>
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<i>What are CFUs?</i>
\n
\n&nbsp;
\n
\nCFUs, or colony forming units, are units of measurement that express the potency of a probiotic.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<i>What exactly is a microbiome?</i>
\n
\n&nbsp;
\n
\nA microbiome is a community of microorganisms that live together in a particular habitat. For example, your gut microbiome is comprised of bacteria, viruses, and other organisms that contribute to nutrient absorption, digestion, and directly impact your overall health.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<i>What is a desiccant-lined bottle and why is it important?</i>
\n
\n&nbsp;
\n
\nA desiccant is a material that absorbs moisture. ProBioCare products have a desiccant-lined bottle to protect its probiotics from exposure to heat, light, and moisture, which can cause degradation and potency reduction. This also eliminates the need for refrigeration.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Take one (1) vegetable capsule daily, preferably in between meals.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nStore in a cool, dry place. Keep out of reach of children. Tamper evident. Do not use if outer seal is broken or missing.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,46.99,"Digestion & Gut Health",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_15_2190262_06.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_135_2190262_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_15_2190262_06.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_13_2190262_04.webp",,,,,,,,,0,,,,,
1374,simple,,,"Once Daily Men’s Dr. Formulated Probiotics - 50 Billion CFUs – Shelf-Stable (30 Vegetarian Capsules)",1,0,visible,,"<div id=""pdp-product-info-content"" class=""pdp--accordion-container active"" role=""region"" aria-labelledby=""pdp-product-info-accordion"">
\n<div id=""link1"" class=""pdp--product-info-content pdp--product-redesign-v2-content"">
\n<div class=""container pdp--product-info-container pdp--product-redesign-v2-container"">
\n<div class=""row"">
\n<div class=""col-xs-12 col-sm-12 col-md-12"">
\n<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\nMen, you have unique needs and we've got a specialized formula just for you. Our Dr. Formulated probiotic for men is proudly formulated by Dr. David Perlmutter, MD for optimal digestive, immune system, and colon health.† In just one men's probiotic daily capsule, we’ve included 50 Billion CFU of 15 diverse highly studied probiotic strains including Lactobacilli and Bifidobacteria —shown to support men’s health.† There’s also a whole food prebiotic fiber blend to promote the growth of good bacteria for optimal benefit.† Adults take 1 capsule daily. May be taken with or without food. Capsules can be opened and contents can be taken directly with water or juice. Not intended for children.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n†These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Adults take 1 capsule daily. May be taken with or without food. Capsules can be opened. Contents can be taken directly with water or juice. Not intended for children.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nAt Expiration Date under recommended storage conditions. Store in a cool, dry place. As with any dietary supplement, consult your healthcare practitioner before using this product, especially if you are pregnant, nursing, anticipate surgery, take medication on a regular basis or are otherwise under medical supervision. Keep out of reach of children. Do not use if safety seal is broken or missing. Made without dairy or soy ingredients, peanut, tree nuts or shellfish. Manufactured in a facility that also processes soy, dairy, peanut, tree nuts and shellfish.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n<div id=""pdp-supplement-facts-accordion"" class=""pdp--accordion-header-section"" tabindex=""0"" aria-controls=""supplement-facts-content"" aria-label=""Supplement Facts Accordion Control Collapsed""></div>",,,taxable,,1,,,0,0,,,,,1,,,39.99,"Digestion & Gut Health",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_26_2032217_set.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_26_2032217_set.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_17_2032217_04.webp",,,,,,,,,0,,,,,
1379,simple,,,"Lactase Enzyme for Lactose Digestion - 125 MG (100 Softgels)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>Supports the digestion of lactose</li>
\n 	<li>Free of gluten, dairy, and nuts</li>
\n</ul>
\n&nbsp;
\n
\n&nbsp;
\n
\nLactase is a digestive enzyme that helps your body break down lactose—AKA the sugar found in milk products. Digestive enzymes like lactase play an important role in digestion because they help your body absorb the essential daily nutrients you need to achieve lifelong wellness.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\nTo help your body get the most out of the dairy products you consume, take one The Vitamin Shoppe<sup>®</sup> brand Lactase Enzyme softgel before enjoying a meal.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">As a dietary supplement, take one (1) to three (3) softgels just before eating a meal, food or drink containing lactose.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nConsult a physician or healthcare practitioner if you experience symptoms which do not appear to be related to the condition for which you took this prodcut. Keep out of reach of children. Contains Soy.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,14.99,"Digestion & Gut Health",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_131_1051313_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_131_1051313_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_132_1051313_03.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_8_1051313_04.webp",,,,,,,,,0,,,,,
1384,simple,,,"Ultimate 10+ Probiotics - Immune Support, Digestive & Respiratory Health - 50 Billion CFUs (60 Vegetable Capsules)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>Promotes digestive and respiratory health</li>
\n 	<li>Supports natural immunity</li>
\n 	<li>Suitable for everyday wellness seekers</li>
\n 	<li>Non-GMO and free of gluten, dairy, and soy</li>
\n</ul>
\n&nbsp;
\n<p class=""food-ingredients pmx"">A happy gut makes a healthy you. Formulated to promote digestive, respiratory, and immune health, The Vitamin Shoppe® brand Ultimate 10+ Probiotic capsules have 50 billion CFUs of 12 beneficial probiotic strains, plus fructo-oligosaccharides to keep the good bacteria in your digestive tract fed and flourishing.</p>
\n&nbsp;
\n
\n&nbsp;
\n<p class=""food-ingredients pmx"">Exemplifying convenience and quality, these once-daily vegetable capsules are verified by independent 3rd party labs for potency and purity.</p>
\n&nbsp;
\n
\n&nbsp;
\n<p class=""food-ingredients pmx""><b>Frequently Asked Questions</b></p>
\n&nbsp;
\n
\n&nbsp;
\n<p class=""food-ingredients pmx""><i>What are CFUs?</i></p>
\n&nbsp;
\n<p class=""food-ingredients pmx"">CFUs, or colony forming units, are units of measurement that express the potency of a probiotic.</p>
\n&nbsp;
\n
\n&nbsp;
\n<p class=""food-ingredients pmx""><i>What are fructo-oligosaccharides?</i></p>
\n&nbsp;
\n<p class=""food-ingredients pmx"">Fructo-oligosaccharides are prebiotic fiber that ""feed"" the probiotics present in your digestive tract.</p>
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Take one (1) veggie capsule daily, preferably with a meal.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nConsult your healthcare provider prior to use if you are pregnant, nursing, taking any medication or have any medical conditions. Keep out of reach of children.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,49.99,"Digestion & Gut Health",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_136_2185239_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_8_2185239_03-1.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_9_2185239_04-1.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_136_2185239_01-1.webp",,,,,,,,,0,,,,,
1392,simple,,,"Milk Thistle Extract - Supports Liver Function - 80% Silymarin (60 Vegan Capsules)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<p class=""food-ingredients pmx"">Milk Thistle Extract is standardized to 80% silymarin, the key constituent that exerts a protective effect against substances potentially harmful to the liver.</p>
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Adults take 1 capsule three times daily with food or water.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nIndividuals with allergies to plants of the Asteraceae (Compositae) family, including ragweed, should use this product with caution. If you are pregnant, nursing, or taking any medications, consult a healthcare professional before use. Keep out of reach of children. Safety sealed with inner seal. Do not use if seal is broken or missing. Keep tightly closed. Store at room temperature. Avoid excessive heat and direct sunlight.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,19.99,"Digestion & Gut Health",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_130_1163675_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_130_1163675_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_9_1163675_04.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_8_1163675_03.webp",,,,,,,,,0,,,,,
1397,simple,,,"Digest Extra - Supports Gluten & Lactose Digestion (180 Vegetarian Capsules)",1,0,visible,,"<div class=""container pdp--product-info-container pdp--product-redesign-v2-container expanded"">
\n<div class=""row"">
\n<div class=""col-xs-12 col-sm-12 col-md-12"">
\n<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>Supports gluten and lactose digestion</li>
\n 	<li>Complete digestive enzyme formula</li>
\n 	<li>Suitable for everyday wellness seekers</li>
\n 	<li>Free of gluten, dairy, soy, and nuts</li>
\n</ul>
\n&nbsp;
\n<p class=""food-ingredients pmx"">The Vitamin Shoppe® brand Digest Extra capsules contain an array of digestive enzymes that help make digesting gluten and lactose a little easier on your body. Digestive enzymes help break down food so your body can absorb the nutrients you need for overall health and wellness.</p>
\n&nbsp;
\n
\n&nbsp;
\n<p class=""food-ingredients pmx"">To support gluten and lactose digestion, take one capsule at mealtime with a small glass of water alongside your first few bites.</p>
\n&nbsp;
\n
\n&nbsp;
\n<p class=""food-ingredients pmx""><b>Frequently Asked Questions</b></p>
\n&nbsp;
\n
\n&nbsp;
\n<p class=""food-ingredients pmx""><i>Does The Vitamin Shoppe</i>®<i> brand Digest Extra contain wheat, dairy, or soy?</i></p>
\n&nbsp;
\n<p class=""food-ingredients pmx"">Wheat, dairy, and soy are used in the fermentation process of this formula, but are not present in the finished product.</p>
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Take one (1) vegetable capsule with each meal.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nConsult your healthcare provider prior to use if you are pregnant, nursing, taking any medication or have any medical conditions. Store in a cool, dry place. Keep out of reach of children. Tamper evident. Do not use if outer seal is broken or missing.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n<a class=""read-more-less-link"">Read Less</a>",,,taxable,,1,,,0,0,,,,,1,,,54.99,"Digestion & Gut Health",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_15_2011559_16.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_15_2011559_16.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_12_2011559_04.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_11_2011559_03.webp",,,,,,,,,0,,,,,
1402,simple,,,"Ultimate 10+ Probiotics - Immune Support, Digestive & Respiratory Health - 100 Billion CFUs (30 Vegetable Capsules)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>Promotes digestive and respiratory health</li>
\n 	<li>Supports natural immunity</li>
\n 	<li>Desiccant-lined bottles</li>
\n 	<li>No refrigeration necessary</li>
\n 	<li>Non-GMO and free of gluten, dairy, and soy</li>
\n</ul>
\n&nbsp;
\n
\n&nbsp;
\n
\nA happy gut makes a healthy <i>you</i>. That’s why The Vitamin Shoppe<sup>®</sup> brand Ultimate 10+ Probiotics features 100 billion CFUs of 12 beneficial probiotic strains to promote digestive, respiratory, and immune health.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\nPlus, these vegetarian capsules are formulated with fructooligosaccharides to keep the good bacteria in your gut fed and flourishing.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<b>Frequently Asked Questions</b>
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<i>What are CFUs?</i>
\n
\n&nbsp;
\n
\nCFUs, or colony forming units, are units of measurement that express the potency of a probiotic.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<i>What are fructooligosaccharides?</i>
\n
\n&nbsp;
\n
\nFructooligosaccharides are prebiotic fiber that ""feed"" the probiotics present in your digestive tract.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<i>What is a desiccant-lined bottle and why is it important? </i>
\n
\n&nbsp;
\n
\nA desiccant is a material that absorbs moisture. Desiccant-lined bottles protect probiotics from exposure to heat, light, and moisture, which can result in degradation and potency reduction. Desiccant-lined bottles also eliminate the need for refrigeration.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Take one (1) vegetable capsule daily, preferably with a meal.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nConsult your healthcare provider prior to use if you are pregnant, nursing, taking any medication or have any medical conditions. Store in a cool, dry place. Keep out of reach of children. Tamper evident. Do not use if outer seal is broken or missing.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,41.99,"Digestion & Gut Health",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_127_2236651_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_127_2236651_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_7_2236651_04.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_6_2236651_03.webp",,,,,,,,,0,,,,,
1407,simple,,,"Milk Thistle Extract - Promotes Liver Health & Antioxidant Support - 300 MG (200 Capsules)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>Promotes liver health</li>
\n 	<li>Provides antioxidant support</li>
\n 	<li>Free of gluten, dairy, soy, and nuts</li>
\n</ul>
\n&nbsp;
\n
\n&nbsp;
\n
\nA beauty on the outside with benefits on the inside? Yes, please. Milk Thistle, a striking—and spiky—purple plant, is a member of the daisy family. It contains silymarin, which is an antioxidant that helps protect the liver against free radical damage.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\nThe Vitamin Shoppe<sup>®</sup> brand once-daily Milk Thistle Extract capsules contain 80% silymarin to nourish your body with liver-supporting antioxidants.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<b>Frequently Asked Questions</b>
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<i>Does milk thistle contain lactose?</i>
\n
\n&nbsp;
\n
\nContrary to its name, milk thistle contains no dairy or lactose whatsoever.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Take one (1) capsule daily, preferably with a meal.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nConsult your healthcare provider prior to use if you are pregnant, nursing, taking any medication or have any medical conditions. Store in a cool, dry place. Keep out of reach of children. Tamper evident. Do not use if outer seal is broken or missing. This natural product may vary in color. This does not reflect a variation in potency
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,29.99,"Digestion & Gut Health",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_138_1723444_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_138_1723444_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_10_1723444_04.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_9_1723444_03.webp",,,,,,,,,0,,,,,
1412,simple,,,"Organic Fiber Powder – Detox & Cleanse for Regularity Support (30 Servings)",1,0,visible,,"<div class=""container pdp--product-info-container pdp--product-redesign-v2-container expanded"">
\n<div class=""row"">
\n<div class=""col-xs-12 col-sm-12 col-md-12"">
\n<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>Promotes appetite and hunger control</li>
\n 	<li>Supports regularity</li>
\n 	<li>Vegan, Certified USDA Organic, and Non-GMO Project Verified</li>
\n 	<li>Free of gluten, dairy, soy, and nuts</li>
\n</ul>
\n&nbsp;
\n
\n&nbsp;
\n
\nCurb cravings, control hunger, and find relief from occasional constipation with Organic Fiber Powder. This cleansing formula features 6g of prebiotic fiber—an insoluble fiber that helps keep things moving along while increasing the good bacteria in your microbiome.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\nAll plnt<sup>®</sup> products are made from whole food or plant-based ingredients sourced in nature, contain zero synthetic colors, sweeteners, or flavors, and are always tested to ensure purity and potency.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<b>Frequently Asked Questions</b>
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<i>What is insoluble fiber?</i>
\n
\n&nbsp;
\n
\nInsoluble fiber is fiber that doesn’t dissolve with water. It supports regularity and helps clean the colon.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<i>What is a microbiome?</i>
\n
\n&nbsp;
\n
\nA microbiome is a community of microorganisms that live together in a particular habitat. For example, your gut microbiome is comprised of bacteria, viruses, and other organisms that contribute to nutrient absorption, digestion, and directly impact your overall health.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Add one (1) scoop (7 g) to your favorite food or beverage.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nConsult your healthcare provider prior to use if you are pregnant, nursing, taking any medication or have any medical conditions. Store in a cool, dry place. Keep out of reach of children. Tamper evident: do not use if outer seal is broken or missing.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,24.99,"Digestion & Gut Health",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_116_2286623_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_116_2286623_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_5_2286623_03.webp",,,,,,,,,0,,,,,
1416,simple,,,"Dr. Formulated Probiotics Once Daily Ultra - 90 Billion CFU (30 Vegetarian Capsules)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>Dr. Perlmutter created this unique formula with a HIGH POTENCY count of beneficial probiotics clinically studied to support colon, immune and digestive health; our strains are hardy enough to survive in the gut</li>
\n 	<li>Renew flora in the gut with 90 Billion live cultures from 15 diverse probiotic strains including Lactobacillus acidophilus, L. plantarum, L. rhamnosus, Bifidobacterium lactis, B. longum, and more</li>
\n 	<li>An Organic Prebiotic Fiber blend of prebiotics from Organic Potato and Acacia Fiber supports digestive health and the growth of good bacteria with just one capsule daily</li>
\n 	<li>We begin with high levels of probiotics to ensure viability, even if the product is warm for a few days during shipment—especially during summer or in warmer climates; simply refrigerate upon receipt</li>
\n 	<li>This ULTRA one-a-day pill for digestive balance and regularity is Non-GMO Project Verified, NSF Certified Gluten Free, and dairy free, soy free, wheat free and vegetarian—with no filler or artificial ingredients</li>
\n</ul>
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\nDr. Perlmutter recommends a healthy dose of prebiotic fiber every day to feed the growth of good bacteria in our digestive tract. Dr. Formulated Fiber promotes hunger control while providing gentle support for occasional constipation, without a gritty or gummy texture.† This Organic Prebiotic Fiber supplement is made from 5 nutritious superfoodsÑ Organic Acacia, Orange Peel, Baobab Fruit, Apple Peel and Cranberry FruitÑto support healthy elimination and help maintain healthy blood sugar. No psyllium husk powder hereÑjust Organic apple pectin, acacia and fruit. Simply mix a Tablespoon with a glass of water or juice. Our Doctor Formulated prebiotics powder is psyllium free, contains 0g of Sugar and is Third-Party Certified USDA Organic, Non-GMO Project Verified, Vegan (dairy free), NSF Certified Gluten Free and U Kosher. Try Dr. Formulated Organic Fiber in delicious Citrus Flavor and Unflavored.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n†These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Adults take 1 capsule daily. May be taken with or without food. Capsules can be opened. Contents can be taken directly with water or juice. Not intended for children.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nAs with any dietary supplement, consult your healthcare practitioner before using this product, especially if you are pregnant, nursing, giving product to children, anticipate surgery, take medication on a regular basis or are otherwise under medical supervision. Keep out of reach of children. Do not use if safety seal is broken or missing.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,45.99,"Digestion & Gut Health",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_14_2032209_02.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_15_2032209_03.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_14_2032209_02.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_13_2032209_01.webp",,,,,,,,,0,,,,,
1421,simple,,,"Raw Probiotics Women – 85 Billion CFUs (90 Vegetarian Capsules)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>85 Billion CFU Guaranteed from Clinically Studied Species and Eastern European Wild Kefir Culture, plus Vitamins and Digestive Enzymes, to support vaginal health and overall digestive function</li>
\n 	<li>This high potency, whole food probiotic supplement features 32 diverse probiotic strains, including Lactobacillus acidophilus, reuteri and rhamnosus, as well as Bifidobacteria bifidum, lactis, and longum</li>
\n 	<li>Maintaining healthy bacterial balance in your digestive system is key; this high potency, Whole Food probiotic supplement delivers vaginal, digestive and thyroid support and promotes healthy nutrient absorption</li>
\n 	<li>We begin with high levels of probiotics to ensure viability, even if the product is warm for a few days during shipment—especially during summer or in warmer climates; simply refrigerate upon receipt</li>
\n 	<li>Delivers probiotic-created vitamins, minerals, and dairy-digesting enzymes to help break down lactose and casein; This probiotic supplement is Non-GMO Project Verified and NSF Gluten-Free, with no binders, fillers or carriers</li>
\n</ul>
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\nMaintaining a healthy bacterial balance in your digestive system is key to optimizing your overall well-being.† Garden of Life Raw Probiotics Women is a high potency whole food probiotic formula featuring probiotic strains clinically studied to provide vaginal health, overall digestive function and healthy thyroid support.† Women's Raw Probiotic delivers 85 Billion CFU Guaranteed from 32 diverse probiotics, with Clinically Studied species Lactobacillus reuteri and L. rhamnosus—Clinically proven probiotics for women’s health—plus Eastern European Wild Kefir Culture. Going beyond a standalone probiotic, this formula also contains Whole Food vitamins and minerals, raw fruits and vegetables, prebiotics and a blend of dairy-digesting enzymes to help break down lactose and casein. Take 3 capsules daily, with or without food (best taken as divided servings). RAW means our probiotics are uncooked, untreated, unadulterated, with no binders or fillers and no carriers such as maltodextrin or dextrose.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n† These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Adults take 3 capsules per day, best taken as divided servings. Can be taken with or without food. Not intended for children.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nAs with any dietary supplement, consult your healthcare practitioner before using this product, especially if you are pregnant, nursing, anticipate surgery, take medication on a regular basis or are otherwise under medical supervision. Keep out of reach of children. Do not use if safety seal is broken or missing.
\n
